Event ID,LGA,Start Date,Start Time,Customers Interrupted,Ave Dur. (min),Reason
1054184,CANTERBURY,11/12/2013,10:39 PM,63,81,Equipment fault
1054186,WYONG,11/12/2013,11:08 PM,506,158,Environmental
1054189,SUTHERLAND,12/12/2013,12:54 AM,721,342,Equipment fault
1054193,HURSTVILLE,12/12/2013,3:47 AM,99,245,Environmental
1054458,ROCKDALE,12/12/2013,12:58 PM,56,287,Equipment fault
1054783,SUTHERLAND,13/12/2013,8:15 AM,1818,22,Environmental
1054789,SUTHERLAND,13/12/2013,8:15 AM,656,29,Environmental
1055047,PORT STEPHENS,13/12/2013,1:37 PM,78,72,Environmental
1055207,CANTERBURY,14/12/2013,1:36 AM,2447,102,Equipment fault
1055601,HORNSBY,14/12/2013,8:59 AM,606,59,Environmental
1055327,SUTHERLAND,14/12/2013,4:49 PM,587,45,Equipment fault
1055319,RANDWICK,14/12/2013,6:30 PM,55,28,Environmental
1055352,WAVERLEY,14/12/2013,7:01 PM,108,93,Equipment fault
1055383,GOSFORD,15/12/2013,1:49 AM,854,84,Equipment fault
1055384,WARRINGAH,15/12/2013,2:12 AM,1058,105,Environmental
1055516,MUSWELLBROOK,16/12/2013,12:35 AM,283,24,Third party
1055529,SUTHERLAND,16/12/2013,7:08 AM,453,31,Environmental
1055595,SUTHERLAND,16/12/2013,9:15 AM,453,48,Equipment fault
1055698,STRATHFIELD,16/12/2013,11:21 AM,167,34,Third party
1055952,LAKE MACQUARIE,16/12/2013,7:36 PM,77,14,Operating fault
1055957,BANKSTOWN,16/12/2013,8:07 PM,133,55,Equipment fault
1055978,BANKSTOWN,16/12/2013,10:15 PM,1599,76,Equipment fault
1055989,LAKE MACQUARIE,16/12/2013,11:17 PM,801,88,Vandalism
1056422,HORNSBY,17/12/2013,4:23 PM,1549,164,Equipment fault
1056489,LAKE MACQUARIE,17/12/2013,9:36 PM,72,38,Environmental
1056530,NEWCASTLE,18/12/2013,8:49 AM,85,366,Equipment fault
1056883,ROCKDALE,18/12/2013,6:24 PM,125,133,Equipment fault
1056891,GOSFORD,18/12/2013,6:48 PM,128,63,Environmental
1056908,RYDE,18/12/2013,9:30 PM,95,110,Environmental
1056919,WARRINGAH,18/12/2013,10:56 PM,81,178,Equipment fault
1056933,ROCKDALE,19/12/2013,7:28 AM,73,211,Equipment fault
1057113,SYDNEY,19/12/2013,11:30 AM,1675,129,Equipment fault
1057200,WOOLLAHRA,19/12/2013,2:37 PM,148,187,Equipment fault
1057317,AUBURN,19/12/2013,6:24 PM,1220,97,Equipment fault
1057293,MOSMAN,19/12/2013,8:03 PM,60,62,Environmental
1057345,GOSFORD,19/12/2013,9:49 PM,193,46,Equipment fault
1057357,GOSFORD,20/12/2013,4:08 AM,539,113,Third party
1057609,HURSTVILLE,20/12/2013,2:50 PM,695,78,Equipment fault
1057619,RYDE,20/12/2013,3:10 PM,962,60,Equipment fault
1057627,WYONG,20/12/2013,3:18 PM,53,58,Third party
1057734,WILLOUGHBY,20/12/2013,9:29 PM,729,27,Equipment fault
1057749,HORNSBY,21/12/2013,3:31 AM,1341,112,Environmental
1057753,KU-RING-GAI,21/12/2013,6:14 AM,62,219,Environmental
1057756,KU-RING-GAI,21/12/2013,6:32 AM,51,201,Environmental
1057891,WAVERLEY,21/12/2013,4:51 PM,61,182,Environmental
1057890,RYDE,21/12/2013,4:57 PM,89,57,Environmental
1057921,SUTHERLAND,21/12/2013,7:12 PM,10102,35,Environmental
1057949,KU-RING-GAI,22/12/2013,4:21 AM,77,305,Environmental
1057978,LEICHHARDT,22/12/2013,8:52 AM,882,51,Equipment fault
1058086,AUBURN,22/12/2013,7:09 PM,1153,102,Equipment fault
1058087,AUBURN,22/12/2013,7:09 PM,1003,126,Equipment fault
1058107,HORNSBY,22/12/2013,8:57 PM,1611,45,Environmental
1058112,AUBURN,22/12/2013,10:05 PM,728,543,Equipment fault
1058849,BANKSTOWN,22/12/2013,10:59 PM,54,241,Equipment fault
1058120,BANKSTOWN,22/12/2013,10:59 PM,57,361,Equipment fault
1058122,KU-RING-GAI,22/12/2013,11:46 PM,86,118,Equipment fault
1058129,GOSFORD,23/12/2013,12:36 AM,1240,89,Environmental
1058323,LAKE MACQUARIE,23/12/2013,2:55 AM,1330,5,Environmental
1058328,LAKE MACQUARIE,23/12/2013,3:06 AM,58,60,Environmental
1058138,MOSMAN,23/12/2013,5:34 AM,53,255,Environmental
1058159,LAKE MACQUARIE,23/12/2013,7:34 AM,822,73,Environmental
1058178,CESSNOCK,23/12/2013,8:14 AM,79,46,Equipment fault
1058290,HORNSBY,23/12/2013,9:45 AM,927,70,Environmental
1058309,UPPER HUNTER,23/12/2013,10:02 AM,99,108,Environmental
1058380,LANE COVE,23/12/2013,11:09 AM,146,81,Environmental
1058601,LANE COVE,23/12/2013,4:56 PM,53,124,Equipment fault
1058622,MUSWELLBROOK,23/12/2013,6:39 PM,65,24,Equipment fault
1059567,MOSMAN,23/12/2013,6:46 PM,1323,90,Equipment fault
1058642,WARRINGAH,23/12/2013,8:24 PM,81,9,Equipment fault
1058676,KU-RING-GAI,24/12/2013,1:56 AM,899,128,Equipment fault
1058783,NEWCASTLE,24/12/2013,4:37 AM,1123,13,Environmental
1058693,WYONG,24/12/2013,5:35 AM,107,181,Environmental
1058705,GOSFORD,24/12/2013,6:10 AM,823,7,Environmental
1058735,WYONG,24/12/2013,7:52 AM,1200,15,Equipment fault
1058736,WYONG,24/12/2013,7:56 AM,2191,3,Equipment fault
1059017,HUNTERS HILL,24/12/2013,11:55 PM,1080,87,Environmental
1059029,MANLY,25/12/2013,4:10 AM,2143,88,Environmental
1059087,MUSWELLBROOK,25/12/2013,10:34 AM,1780,19,Environmental
1059197,RANDWICK,25/12/2013,6:11 PM,71,106,Equipment fault
1059224,GOSFORD,25/12/2013,7:30 PM,1602,74,Equipment fault
1059242,SUTHERLAND,25/12/2013,8:45 PM,1233,301,Equipment fault
1059258,CANTERBURY,25/12/2013,9:39 PM,1592,101,Equipment fault
1059269,WOOLLAHRA,25/12/2013,10:14 PM,110,72,Environmental
1059290,WOOLLAHRA,26/12/2013,1:15 AM,110,485,Environmental
1059458,WYONG,26/12/2013,5:57 PM,66,104,Environmental
1059487,HORNSBY,26/12/2013,10:24 PM,57,60,Environmental
1059491,HORNSBY,26/12/2013,10:35 PM,53,77,Environmental
1059501,KU-RING-GAI,27/12/2013,1:18 AM,685,80,Environmental
1059750,UPPER HUNTER,27/12/2013,5:54 PM,70,60,Environmental
1059827,SUTHERLAND,28/12/2013,2:05 PM,57,61,Environmental
1059887,PITTWATER,29/12/2013,1:06 AM,267,72,Environmental
1059893,BANKSTOWN,29/12/2013,3:04 AM,412,94,Equipment fault
1059895,KOGARAH,29/12/2013,5:56 AM,1353,134,Environmental
1059901,SUTHERLAND,29/12/2013,6:16 AM,84,211,Environmental
1059920,LEICHHARDT,29/12/2013,7:27 AM,95,151,Environmental
1059977,KU-RING-GAI,29/12/2013,8:43 AM,738,74,Environmental
1059997,WOOLLAHRA,29/12/2013,9:09 AM,144,125,Environmental
1060015,KU-RING-GAI,29/12/2013,9:46 AM,51,99,Environmental
1060045,HURSTVILLE,29/12/2013,10:16 AM,96,114,Environmental
1060083,NEWCASTLE,29/12/2013,11:14 AM,94,76,Environmental
1060027,HORNSBY,29/12/2013,12:40 PM,62,59,Equipment fault
1060206,BOTANY,30/12/2013,4:43 AM,1261,77,Equipment fault
1060379,KU-RING-GAI,30/12/2013,1:47 PM,738,46,Environmental
1060449,LAKE MACQUARIE,30/12/2013,5:40 PM,113,60,Equipment fault
1060477,WAVERLEY,30/12/2013,9:17 PM,3518,53,Environmental
1060479,WAVERLEY,30/12/2013,9:17 PM,1267,110,Equipment fault
1060494,PORT STEPHENS,31/12/2013,12:33 AM,223,99,Environmental
1060501,WYONG,31/12/2013,3:18 AM,59,52,Environmental
1060507,WAVERLEY,31/12/2013,6:50 AM,2960,71,Equipment fault
1060556,HORNSBY,31/12/2013,9:31 AM,55,186,Environmental
