Event ID,LGA,Start Date,Start Time,Customers Interrupted,Ave Dur. (min),Reason
1161443,GOSFORD,13/10/2014,6:05 PM,519,927,Environmental
1161442,WYONG,13/10/2014,6:07 PM,66,346,Environmental
1161448,HORNSBY,13/10/2014,6:20 PM,1143,134,Lightning
1161453,HORNSBY,13/10/2014,6:22 PM,1704,51,Lightning
1161454,KU-RING-GAI,13/10/2014,6:23 PM,1125,121,Environmental
1161467,GOSFORD,13/10/2014,6:24 PM,1330,383,Environmental
1161445,BANKSTOWN,13/10/2014,6:25 PM,1951,75,Lightning
1161478,WARRINGAH,13/10/2014,6:35 PM,91,747,Equipment fault
1161506,RANDWICK,13/10/2014,6:53 PM,59,92,Environmental
1161536,UPPER HUNTER,13/10/2014,7:11 PM,523,113,Equipment fault
1161615,HORNSBY,13/10/2014,11:17 PM,1204,134,Equipment fault
1162381,AUBURN,15/10/2014,12:08 AM,597,463,Equipment fault
1162431,SUTHERLAND,15/10/2014,1:06 AM,56,627,Equipment fault
1162413,SUTHERLAND,15/10/2014,1:06 AM,60,626,Environmental
1162428,SUTHERLAND,15/10/2014,1:41 AM,158,"1,029",Environmental
1162452,GOSFORD,15/10/2014,2:24 AM,1730,220,Environmental
1162472,WARRINGAH,15/10/2014,2:48 AM,164,482,Environmental
1162506,LEICHHARDT,15/10/2014,3:24 AM,399,"1,006",Equipment fault
1162478,WYONG,15/10/2014,3:30 AM,238,291,Environmental
1163956,PITTWATER,15/10/2014,3:47 AM,5554,1,Lightning
1162488,MARRICKVILLE,15/10/2014,3:48 AM,51,657,Environmental
1162434,MARRICKVILLE,15/10/2014,4:33 AM,1859,172,Equipment fault
1162513,WYONG,15/10/2014,4:54 AM,426,193,Equipment fault
1162514,HURSTVILLE,15/10/2014,4:56 AM,53,826,Environmental
1162515,WARRINGAH,15/10/2014,4:57 AM,144,593,Environmental
1162535,SUTHERLAND,15/10/2014,5:09 AM,779,696,Equipment fault
1162469,BOTANY,15/10/2014,5:43 AM,152,330,Equipment fault
1162522,RANDWICK,15/10/2014,6:24 AM,880,149,Equipment fault
1162642,GOSFORD,15/10/2014,7:08 AM,95,192,Equipment fault
1162678,PITTWATER,15/10/2014,7:30 AM,50,139,Environmental
1162769,WARRINGAH,15/10/2014,8:03 AM,238,230,Equipment fault
1162774,ASHFIELD,15/10/2014,8:04 AM,176,804,Environmental
1162830,WOOLLAHRA,15/10/2014,8:22 AM,59,327,Equipment fault
1162334,ROCKDALE,15/10/2014,9:13 AM,69,482,Customer installation
1163477,PITTWATER,15/10/2014,9:15 AM,75,495,Environmental
1163225,SUTHERLAND,15/10/2014,11:36 AM,820,181,Equipment fault
1162958,MOSMAN,15/10/2014,11:55 AM,1414,101,Equipment fault
1163380,BOTANY,15/10/2014,1:45 PM,81,35,Environmental
1163705,LAKE MACQUARIE,16/10/2014,5:44 AM,1396,86,Equipment fault
1163878,KU-RING-GAI,16/10/2014,10:03 AM,387,43,Equipment fault
1164280,GOSFORD,17/10/2014,9:37 AM,407,120,Equipment fault
1164347,PORT STEPHENS,17/10/2014,11:08 AM,1681,9,Environmental
1164361,KU-RING-GAI,17/10/2014,11:38 AM,52,48,Third party
1164411,MANLY,17/10/2014,1:02 PM,1986,30,Equipment fault
1164592,BANKSTOWN,18/10/2014,10:41 AM,78,79,Equipment fault
1164662,SUTHERLAND,18/10/2014,9:53 PM,781,142,Environmental
1164666,NEWCASTLE,19/10/2014,1:04 AM,149,174,Third party
1164696,BANKSTOWN,19/10/2014,9:57 AM,805,53,Equipment fault
1164770,KOGARAH,20/10/2014,5:33 AM,1934,38,Environmental
1164777,LEICHHARDT,20/10/2014,6:28 AM,66,52,Environmental
1164787,BOTANY,20/10/2014,6:56 AM,115,148,Environmental
1164885,AUBURN,20/10/2014,9:10 AM,113,125,Environmental
1164948,KOGARAH,20/10/2014,10:10 AM,1127,174,Equipment fault
1165011,KU-RING-GAI,20/10/2014,11:04 AM,67,501,Equipment fault
1165056,MUSWELLBROOK,20/10/2014,11:48 AM,501,31,Environmental
1165240,ROCKDALE,20/10/2014,4:21 PM,862,36,Third party
1165320,SINGLETON,20/10/2014,7:06 PM,242,79,Equipment fault
1165364,PITTWATER,21/10/2014,5:32 AM,168,439,Equipment fault
1165525,ROCKDALE,21/10/2014,11:35 AM,54,180,Equipment fault
1165793,WOOLLAHRA,21/10/2014,8:30 PM,120,5,Equipment fault
1165774,WYONG,22/10/2014,3:20 AM,52,459,Equipment fault
1165817,PITTWATER,22/10/2014,8:42 AM,115,78,Equipment fault
1166300,GOSFORD,23/10/2014,12:25 PM,946,65,Equipment fault
1166474,MUSWELLBROOK,23/10/2014,5:10 PM,946,67,Environmental
1166778,HORNSBY,24/10/2014,12:51 PM,909,67,Environmental
1166874,WOOLLAHRA,24/10/2014,1:30 PM,63,400,Equipment fault
1166902,SYDNEY,24/10/2014,8:01 PM,127,134,Environmental
1166941,NEWCASTLE,25/10/2014,1:49 AM,631,99,Equipment fault
1166949,SUTHERLAND,25/10/2014,6:09 AM,98,96,Equipment fault
1167010,WYONG,25/10/2014,11:51 AM,192,209,Environmental
1167033,UPPER HUNTER,25/10/2014,1:39 PM,684,47,Equipment fault
1167073,SINGLETON,25/10/2014,4:13 PM,334,9,Environmental
1167121,LAKE MACQUARIE,25/10/2014,8:41 PM,97,269,Equipment fault
1167142,CESSNOCK,26/10/2014,6:35 AM,1733,107,Environmental
1167206,GOSFORD,26/10/2014,11:07 AM,1987,85,Equipment fault
1167263,WARRINGAH,26/10/2014,4:48 PM,91,224,Equipment fault
1167291,PITTWATER,26/10/2014,7:40 PM,67,205,Equipment fault
1167319,BANKSTOWN,26/10/2014,11:10 PM,834,64,Environmental
1167324,GOSFORD,27/10/2014,2:29 AM,314,68,Environmental
1167331,LEICHHARDT,27/10/2014,4:54 AM,2868,136,Equipment fault
1167488,MUSWELLBROOK,27/10/2014,10:41 AM,202,198,Lightning
1167624,SINGLETON,27/10/2014,2:16 PM,101,315,Equipment fault
1167639,MAITLAND,27/10/2014,2:32 PM,283,52,Equipment fault
1167641,CESSNOCK,27/10/2014,2:32 PM,1736,158,Equipment fault
1167663,HORNSBY,27/10/2014,2:40 PM,188,178,Environmental
1167688,GOSFORD,27/10/2014,2:54 PM,1734,48,Environmental
1167701,LEICHHARDT,27/10/2014,3:06 PM,62,114,Environmental
1167714,RANDWICK,27/10/2014,3:08 PM,85,112,Environmental
1167717,BANKSTOWN,27/10/2014,3:08 PM,61,161,Environmental
1167720,BANKSTOWN,27/10/2014,3:09 PM,63,120,Environmental
1167754,CANTERBURY,27/10/2014,3:54 PM,73,66,Environmental
1167804,PORT STEPHENS,27/10/2014,3:54 PM,72,136,Equipment fault
1167937,KU-RING-GAI,27/10/2014,6:43 PM,67,93,Environmental
1167989,BANKSTOWN,27/10/2014,9:08 PM,215,17,Environmental
1167991,LANE COVE,27/10/2014,9:20 PM,141,124,Environmental
1168015,GOSFORD,28/10/2014,5:56 AM,223,94,Equipment fault
1168070,LAKE MACQUARIE,28/10/2014,8:53 AM,97,51,Equipment fault
1168405,WILLOUGHBY,28/10/2014,4:17 PM,199,51,Equipment fault
1168450,PITTWATER,28/10/2014,11:15 PM,55,50,Equipment fault
1168751,GOSFORD,29/10/2014,1:10 PM,1506,100,Equipment fault
1168838,MAITLAND,29/10/2014,3:00 PM,1182,128,Cable dig
1168939,RANDWICK,29/10/2014,11:41 PM,1286,63,Equipment fault
1168941,LAKE MACQUARIE,30/10/2014,12:29 AM,64,76,Environmental
1168958,RANDWICK,30/10/2014,7:28 AM,71,107,Third party
1169116,WYONG,30/10/2014,12:17 PM,108,211,Third party
1169396,MAITLAND,31/10/2014,10:20 AM,105,27,Equipment fault
1169444,SUTHERLAND,31/10/2014,12:09 PM,66,87,Third party
1169494,MARRICKVILLE,31/10/2014,1:44 PM,96,279,Cable dig
1169495,MARRICKVILLE,31/10/2014,1:48 PM,99,146,Environmental
1169564,SINGLETON,31/10/2014,4:47 PM,138,274,Environmental
1169587,KU-RING-GAI,31/10/2014,6:12 PM,59,73,Environmental
1169569,HORNSBY,31/10/2014,6:44 PM,78,35,Environmental
1169595,KU-RING-GAI,31/10/2014,6:47 PM,72,178,Equipment fault
1169522,LANE COVE,31/10/2014,7:45 PM,103,15,Cable dig
1171845,SINGLETON,2/11/2014,12:45 AM,259,78,Equipment fault
1170442,WARRINGAH,2/11/2014,5:18 AM,1457,50,Equipment fault
1170453,SYDNEY,2/11/2014,6:27 AM,185,63,Equipment fault
1170592,CESSNOCK,2/11/2014,11:39 AM,55,377,Environmental
1171406,SUTHERLAND,2/11/2014,1:34 PM,126,189,Environmental
1170659,WYONG,2/11/2014,3:28 PM,83,158,Environmental
1170671,KU-RING-GAI,2/11/2014,4:39 PM,242,166,Third party
1170681,MUSWELLBROOK,2/11/2014,7:21 PM,119,6,Equipment fault
1170710,HURSTVILLE,2/11/2014,8:34 PM,10071,35,Environmental
1170670,GOSFORD,2/11/2014,9:03 PM,287,92,Equipment fault
1170730,CANTERBURY,2/11/2014,10:20 PM,2195,72,Equipment fault
1170777,GOSFORD,3/11/2014,7:57 AM,730,79,Environmental
1171189,BOTANY,3/11/2014,4:33 PM,135,119,Equipment fault
1171229,NEWCASTLE,3/11/2014,6:45 PM,153,31,Equipment fault
1171253,ROCKDALE,3/11/2014,11:05 PM,1403,94,Equipment fault
1171263,MARRICKVILLE,4/11/2014,4:45 AM,606,61,Equipment fault
1171712,NORTH SYDNEY,5/11/2014,12:53 AM,1924,77,Equipment fault
1171713,WARRINGAH,5/11/2014,4:04 AM,718,95,Equipment fault
1171999,MUSWELLBROOK,5/11/2014,1:06 PM,174,91,Environmental
1172024,SUTHERLAND,5/11/2014,1:33 PM,2245,129,Environmental
1172049,RANDWICK,5/11/2014,2:19 PM,61,90,Environmental
1172155,NEWCASTLE,5/11/2014,4:25 PM,1364,64,Equipment fault
1172172,NEWCASTLE,5/11/2014,4:44 PM,1179,86,Equipment fault
1172165,UPPER HUNTER,5/11/2014,4:46 PM,59,468,Equipment fault
1172257,MAITLAND,5/11/2014,5:45 PM,1077,55,Environmental
1172278,MAITLAND,5/11/2014,5:58 PM,518,129,Equipment fault
1172365,WYONG,5/11/2014,7:00 PM,135,45,Environmental
1172466,WARRINGAH,5/11/2014,10:54 PM,65,46,Environmental
1172463,WAVERLEY,5/11/2014,11:05 PM,66,15,Environmental
1172474,LAKE MACQUARIE,6/11/2014,12:25 AM,199,80,Equipment fault
1172961,GOSFORD,6/11/2014,11:58 PM,665,69,Environmental
1172964,KU-RING-GAI,7/11/2014,12:47 AM,69,169,Equipment fault
1172971,ROCKDALE,7/11/2014,12:55 AM,67,530,Third party
1172967,WARRINGAH,7/11/2014,3:41 AM,4668,81,Equipment fault
1173166,MAITLAND,7/11/2014,12:15 PM,103,135,Third party
1173333,ROCKDALE,8/11/2014,5:19 AM,344,121,Equipment fault
1173568,WAVERLEY,9/11/2014,7:24 PM,213,283,Equipment fault
1173606,MUSWELLBROOK,10/11/2014,7:52 AM,462,36,Environmental
1173808,SYDNEY,10/11/2014,1:28 PM,126,152,Equipment fault
1173903,LEICHHARDT,10/11/2014,5:06 PM,74,17,Environmental
1173945,WARRINGAH,10/11/2014,6:16 PM,1457,6,Equipment fault
1174098,MUSWELLBROOK,11/11/2014,11:51 AM,149,182,Equipment fault
1174132,HORNSBY,11/11/2014,1:10 PM,13,173,Environmental
1174211,MARRICKVILLE,12/11/2014,9:08 AM,159,442,Equipment fault
1174609,CANTERBURY,12/11/2014,5:17 PM,50,108,Environmental
1174647,SUTHERLAND,12/11/2014,9:02 PM,630,54,Environmental
1174752,HORNSBY,13/11/2014,10:22 AM,909,87,Third party
1174761,LANE COVE,13/11/2014,10:41 AM,903,88,Environmental
1174853,HURSTVILLE,13/11/2014,2:32 PM,101,38,Environmental
1174846,GOSFORD,13/11/2014,4:00 PM,66,105,Environmental
1175189,ROCKDALE,14/11/2014,1:41 PM,147,189,Equipment fault
1176089,ROCKDALE,14/11/2014,1:41 PM,51,94,Equipment fault
1175171,BANKSTOWN,14/11/2014,1:48 PM,1010,103,Equipment fault
1175185,BANKSTOWN,14/11/2014,2:06 PM,134,203,Environmental
1175255,LAKE MACQUARIE,14/11/2014,4:19 PM,79,66,Environmental
1175331,SUTHERLAND,14/11/2014,8:54 PM,55,96,Environmental
1175353,WYONG,14/11/2014,9:46 PM,887,37,Equipment fault
1175519,WYONG,16/11/2014,3:40 AM,238,147,Environmental
1175940,CESSNOCK,16/11/2014,1:15 PM,40,320,Equipment fault
1175630,GOSFORD,16/11/2014,1:28 PM,58,84,Environmental
1175647,HORNSBY,16/11/2014,1:32 PM,71,133,Equipment fault
1175644,HURSTVILLE,16/11/2014,1:58 PM,51,122,Environmental
1175674,LAKE MACQUARIE,16/11/2014,2:28 PM,118,115,Environmental
1175682,ASHFIELD,16/11/2014,2:42 PM,64,185,Environmental
1175719,GOSFORD,16/11/2014,3:31 PM,540,89,Environmental
1175786,NEWCASTLE,16/11/2014,8:45 PM,1149,42,Environmental
1176212,WYONG,18/11/2014,4:12 AM,62,258,Equipment fault
1176461,WOOLLAHRA,18/11/2014,1:55 PM,78,255,Cable dig
1176613,WYONG,19/11/2014,6:35 AM,72,325,Equipment fault
1176644,WOOLLAHRA,19/11/2014,8:20 AM,61,69,Equipment fault
1176723,WOOLLAHRA,19/11/2014,10:30 AM,61,734,Equipment fault
1176823,BANKSTOWN,19/11/2014,1:47 PM,182,294,Equipment fault
1176890,LAKE MACQUARIE,19/11/2014,3:22 PM,1413,54,Equipment fault
1177115,LAKE MACQUARIE,19/11/2014,5:09 PM,2014,2,Equipment fault
1176969,MOSMAN,19/11/2014,7:10 PM,80,"1,719",Equipment fault
1177016,BOTANY,20/11/2014,3:20 AM,834,94,Equipment fault
1177142,MAITLAND,20/11/2014,11:15 AM,137,10,Equipment fault
1177348,SUTHERLAND,20/11/2014,11:54 PM,1032,184,Equipment fault
1177456,WYONG,21/11/2014,1:03 PM,59,77,Equipment fault
1177499,LAKE MACQUARIE,21/11/2014,2:44 PM,53,158,Equipment fault
1177500,BANKSTOWN,21/11/2014,2:47 PM,60,72,Equipment fault
1177607,NEWCASTLE,21/11/2014,8:32 PM,125,88,Environmental
1177613,CESSNOCK,21/11/2014,8:59 PM,281,229,Environmental
1177642,WARRINGAH,21/11/2014,9:40 PM,8093,196,Environmental
1178496,HURSTVILLE,21/11/2014,10:37 PM,726,11,Environmental
1177660,PORT STEPHENS,22/11/2014,12:55 AM,216,53,Environmental
1177686,SYDNEY,22/11/2014,7:46 AM,57,394,Third party
1177724,PORT STEPHENS,22/11/2014,11:15 AM,82,120,Equipment fault
1177759,PORT STEPHENS,22/11/2014,4:45 PM,78,430,Environmental
1177798,CESSNOCK,22/11/2014,9:38 PM,64,67,Environmental
1177802,HORNSBY,22/11/2014,10:11 PM,1084,154,Equipment fault
1177825,SINGLETON,23/11/2014,7:21 AM,101,314,Environmental
1177826,CESSNOCK,23/11/2014,7:21 AM,81,43,Environmental
1177844,GOSFORD,23/11/2014,9:10 AM,266,161,Environmental
1177902,BANKSTOWN,23/11/2014,2:44 PM,110,141,Environmental
1177915,NEWCASTLE,23/11/2014,3:34 PM,73,64,Equipment fault
1177922,MUSWELLBROOK,23/11/2014,4:07 PM,234,14,Equipment fault
1177923,HORNSBY,23/11/2014,4:10 PM,1545,97,Equipment fault
1177953,BANKSTOWN,23/11/2014,4:52 PM,63,107,Equipment fault
1177974,MAITLAND,23/11/2014,6:03 PM,104,247,Environmental
1177978,NEWCASTLE,23/11/2014,6:16 PM,125,229,Environmental
1177987,CESSNOCK,23/11/2014,6:24 PM,543,70,Lightning
1177986,MAITLAND,23/11/2014,6:30 PM,128,227,Environmental
1177992,CESSNOCK,23/11/2014,6:38 PM,403,177,Environmental
1179090,LAKE MACQUARIE,23/11/2014,6:38 PM,10259,90,Environmental
1179333,MAITLAND,23/11/2014,6:47 PM,1247,115,Environmental
1179100,LAKE MACQUARIE,23/11/2014,6:48 PM,637,143,Environmental
1178004,LAKE MACQUARIE,23/11/2014,7:03 PM,60,242,Environmental
1179369,MAITLAND,23/11/2014,7:04 PM,117,300,Equipment fault
1178010,HORNSBY,23/11/2014,7:11 PM,1779,95,Equipment fault
1178054,LAKE MACQUARIE,23/11/2014,7:13 PM,1293,168,Environmental
1178018,MUSWELLBROOK,23/11/2014,7:15 PM,69,595,Environmental
1179215,LAKE MACQUARIE,23/11/2014,7:21 PM,1530,99,Lightning
1178060,NEWCASTLE,23/11/2014,7:29 PM,2102,118,Environmental
1178035,NEWCASTLE,23/11/2014,7:37 PM,85,353,Equipment fault
1179230,LAKE MACQUARIE,23/11/2014,7:59 PM,1035,15,Equipment fault
1178095,PORT STEPHENS,23/11/2014,8:05 PM,129,65,Environmental
1178114,NEWCASTLE,23/11/2014,8:52 PM,53,533,Lightning
1179274,LAKE MACQUARIE,23/11/2014,10:17 PM,1599,120,Equipment fault
1178165,LAKE MACQUARIE,24/11/2014,12:18 AM,1200,65,Equipment fault
1178000,SINGLETON,24/11/2014,5:09 AM,67,16,Equipment fault
1178200,MAITLAND,24/11/2014,6:50 AM,117,9,Equipment fault
1178396,SUTHERLAND,24/11/2014,11:06 AM,52,109,Environmental
1180149,UPPER HUNTER,24/11/2014,2:39 PM,224,132,Environmental
1178550,UPPER HUNTER,24/11/2014,3:02 PM,193,119,Environmental
1178563,STRATHFIELD,24/11/2014,3:23 PM,1373,138,Equipment fault
1178579,SINGLETON,24/11/2014,3:50 PM,94,82,Lightning
1178630,BANKSTOWN,24/11/2014,3:50 PM,723,143,Lightning
1178586,BANKSTOWN,24/11/2014,3:54 PM,1751,52,Lightning
1178587,BANKSTOWN,24/11/2014,3:54 PM,1713,120,Lightning
1178593,SUTHERLAND,24/11/2014,3:57 PM,1534,8,Lightning
1178620,KOGARAH,24/11/2014,3:57 PM,2143,187,Equipment fault
1178654,HURSTVILLE,24/11/2014,3:57 PM,897,97,Lightning
1178708,KOGARAH,24/11/2014,3:57 PM,182,83,Lightning
1178609,SINGLETON,24/11/2014,4:05 PM,510,203,Environmental
1178606,WARRINGAH,24/11/2014,4:05 PM,846,79,Lightning
1178632,SUTHERLAND,24/11/2014,4:10 PM,119,131,Lightning
1180107,PORT STEPHENS,24/11/2014,4:24 PM,66,394,Environmental
1178709,CESSNOCK,24/11/2014,4:39 PM,1801,211,Environmental
1178788,CESSNOCK,24/11/2014,4:58 PM,80,286,Environmental
1178756,LAKE MACQUARIE,24/11/2014,5:14 PM,83,525,Environmental
1178803,SINGLETON,24/11/2014,5:41 PM,251,47,Environmental
1178809,LAKE MACQUARIE,24/11/2014,5:43 PM,822,311,Environmental
1178822,CESSNOCK,24/11/2014,6:03 PM,56,287,Environmental
1178836,GOSFORD,24/11/2014,6:15 PM,314,114,Environmental
1178838,LAKE MACQUARIE,24/11/2014,6:15 PM,10260,102,Environmental
1178984,HORNSBY,25/11/2014,12:30 AM,55,396,Environmental
1178985,MANLY,25/11/2014,12:39 AM,14133,64,Environmental
1178990,AUBURN,25/11/2014,1:04 AM,555,49,Equipment fault
1178998,WYONG,25/11/2014,3:52 AM,56,176,Equipment fault
1179017,SUTHERLAND,25/11/2014,6:46 AM,52,149,Environmental
1179175,SUTHERLAND,25/11/2014,10:26 AM,52,214,Equipment fault
1179236,GOSFORD,25/11/2014,11:50 AM,70,278,Environmental
1179243,WYONG,25/11/2014,12:01 PM,460,41,Environmental
1179491,NORTH SYDNEY,26/11/2014,6:57 AM,88,272,Equipment fault
1179503,SUTHERLAND,26/11/2014,7:31 AM,63,839,Equipment fault
1179626,RANDWICK,26/11/2014,10:41 AM,124,289,Equipment fault
1179785,MANLY,26/11/2014,2:47 PM,57,15,Environmental
1179880,SUTHERLAND,27/11/2014,1:57 AM,756,75,Environmental
1179887,SUTHERLAND,27/11/2014,3:35 AM,1462,110,Equipment fault
1179963,AUBURN,27/11/2014,9:20 AM,1707,113,Equipment fault
1180208,BANKSTOWN,27/11/2014,4:30 PM,12673,17,Environmental
1180609,GOSFORD,28/11/2014,9:35 PM,58,80,Environmental
1180621,CESSNOCK,28/11/2014,11:46 PM,761,261,Third party
1180671,NEWCASTLE,29/11/2014,11:07 AM,87,58,Equipment fault
1180705,WARRINGAH,29/11/2014,4:19 PM,1457,11,Equipment fault
1180746,WARRINGAH,29/11/2014,9:05 PM,2218,87,Equipment fault
1180844,CESSNOCK,30/11/2014,3:49 PM,647,57,Environmental
1181109,CESSNOCK,30/11/2014,3:49 PM,1297,50,Equipment fault
1181728,NEWCASTLE,30/11/2014,4:10 PM,574,65,Customer installation
1180868,LAKE MACQUARIE,30/11/2014,5:40 PM,213,216,Environmental
1180923,SUTHERLAND,30/11/2014,8:33 PM,126,42,Environmental
1180926,GOSFORD,30/11/2014,8:48 PM,519,78,Environmental
1180936,HORNSBY,30/11/2014,9:56 PM,271,42,Environmental
1180957,SUTHERLAND,30/11/2014,10:58 PM,126,142,Equipment fault
1180879,MAITLAND,1/12/2014,1:24 AM,54,91,Equipment fault
1181269,SUTHERLAND,1/12/2014,3:28 PM,2459,11,Operating fault
1189828,CESSNOCK,1/12/2014,5:00 PM,280,336,Environmental
1182021,UPPER HUNTER,1/12/2014,5:23 PM,599,2,Environmental
1181377,CANTERBURY,1/12/2014,6:27 PM,52,82,Third party
1182029,MUSWELLBROOK,1/12/2014,6:53 PM,174,2,Environmental
1182037,MUSWELLBROOK,1/12/2014,6:56 PM,139,2,Environmental
1181433,BANKSTOWN,2/12/2014,12:36 AM,948,38,Environmental
1181434,SUTHERLAND,2/12/2014,12:46 AM,56,119,Environmental
1181530,MARRICKVILLE,2/12/2014,8:45 AM,99,75,Environmental
1181640,ROCKDALE,2/12/2014,11:38 AM,67,72,Operating fault
1181817,RYDE,2/12/2014,4:18 PM,588,142,Equipment fault
1181836,HORNSBY,2/12/2014,4:44 PM,207,"1,044",Lightning
1181848,GOSFORD,2/12/2014,4:59 PM,26215,22,Lightning
1181937,CESSNOCK,2/12/2014,7:33 PM,844,147,Environmental
1181980,GOSFORD,3/12/2014,1:54 AM,411,70,Lightning
1182011,HURSTVILLE,3/12/2014,7:44 AM,117,135,Equipment fault
1182096,WYONG,3/12/2014,9:49 AM,234,16,Environmental
1182296,CESSNOCK,3/12/2014,2:47 PM,160,164,Third party
1182856,MAITLAND,3/12/2014,3:47 PM,808,167,Environmental
1182339,BANKSTOWN,3/12/2014,3:51 PM,61,239,Environmental
1182415,HORNSBY,3/12/2014,4:53 PM,824,157,Environmental
1182485,BANKSTOWN,3/12/2014,5:29 PM,986,173,Environmental
1182468,HORNSBY,3/12/2014,5:38 PM,136,155,Equipment fault
1182484,HORNSBY,3/12/2014,5:44 PM,220,296,Equipment fault
1182483,LAKE MACQUARIE,3/12/2014,5:54 PM,58,128,Lightning
1182519,SYDNEY,3/12/2014,6:25 PM,294,"1,505",Equipment fault
1182541,SYDNEY,3/12/2014,6:36 PM,344,45,Equipment fault
1182628,STRATHFIELD,3/12/2014,7:46 PM,1373,39,Equipment fault
1182691,CANTERBURY,3/12/2014,10:19 PM,79,391,Third party
1182849,HUNTERS HILL,4/12/2014,10:12 AM,75,96,Environmental
1182989,RYDE,4/12/2014,12:53 PM,69,97,Environmental
1183032,MOSMAN,4/12/2014,2:01 PM,64,413,Third party
1183152,WAVERLEY,4/12/2014,4:25 PM,78,190,Equipment fault
1183154,KOGARAH,4/12/2014,4:41 PM,54,215,Equipment fault
1183394,UPPER HUNTER,4/12/2014,5:44 PM,316,20,Environmental
1183231,BANKSTOWN,4/12/2014,10:26 PM,1276,106,Equipment fault
1183519,BANKSTOWN,5/12/2014,1:15 PM,55,265,Equipment fault
1183621,HUNTERS HILL,5/12/2014,4:17 PM,99,243,Environmental
1183643,KU-RING-GAI,5/12/2014,4:55 PM,740,140,Lightning
1183644,KU-RING-GAI,5/12/2014,4:59 PM,542,97,Environmental
1186469,KU-RING-GAI,5/12/2014,5:08 PM,54,12,Environmental
1183667,PITTWATER,5/12/2014,5:16 PM,259,129,Environmental
1183683,SUTHERLAND,5/12/2014,5:43 PM,788,366,Lightning
1183729,MUSWELLBROOK,5/12/2014,7:36 PM,98,164,Environmental
1183761,LAKE MACQUARIE,5/12/2014,7:49 PM,556,56,Equipment fault
1183748,SINGLETON,5/12/2014,8:01 PM,532,186,Environmental
1183798,CESSNOCK,5/12/2014,8:39 PM,1261,235,Environmental
1183836,BANKSTOWN,5/12/2014,9:42 PM,52,162,Equipment fault
