,,,,,,
Event ID,LGA,Start Date,Start Time,Customers Interrupted,Ave Dur. (min),Reason
1223030,LAKE MACQUARIE,21/03/2015,1:38 AM,95,127,Vandalism
1223342,MARRICKVILLE,22/03/2015,11:17 AM,107,115,Environmental
1223356,NEWCASTLE,22/03/2015,12:09 PM,72,41,Environmental
1223359,WYONG,22/03/2015,12:18 PM,2090,71,Equipment fault
1223420,WYONG,22/03/2015,8:27 PM,1371,163,Equipment fault
1223809,RYDE,23/03/2015,11:31 PM,1086,91,Environmental
1224303,WARRINGAH,24/03/2015,11:41 AM,56,149,Environmental
1224066,HORNSBY,24/03/2015,2:23 PM,352,171,Equipment fault
1224074,WARRINGAH,24/03/2015,2:46 PM,1627,25,Environmental
1224106,SINGLETON,24/03/2015,3:17 PM,98,231,Equipment fault
1224137,SYDNEY,24/03/2015,4:14 PM,76,"2,026",Equipment fault
1224153,GOSFORD,24/03/2015,4:48 PM,86,77,Environmental
1224201,RYDE,24/03/2015,5:43 PM,75,97,Lightning
1224269,LAKE MACQUARIE,24/03/2015,10:03 PM,1038,118,Equipment fault
1224280,HORNSBY,25/03/2015,12:15 AM,64,8,Environmental
1224358,PITTWATER,25/03/2015,9:36 AM,66,79,Operating fault
1224632,WARRINGAH,26/03/2015,7:31 AM,156,359,Third party
1225048,PITTWATER,26/03/2015,8:59 PM,126,401,Environmental
1225066,SUTHERLAND,27/03/2015,6:27 AM,97,123,Third party
1225268,KU-RING-GAI,27/03/2015,1:09 PM,1063,124,Equipment fault
1225405,HORNSBY,28/03/2015,2:56 AM,1100,164,Equipment fault
1225487,WARRINGAH,28/03/2015,4:57 PM,56,83,Equipment fault
1225515,LAKE MACQUARIE,28/03/2015,10:55 PM,85,58,Environmental
1226025,GOSFORD,30/03/2015,6:17 PM,57,328,Equipment fault
1226051,BANKSTOWN,30/03/2015,8:57 PM,516,93,Equipment fault
1226058,WILLOUGHBY,30/03/2015,9:43 PM,702,47,Equipment fault
1226068,NORTH SYDNEY,30/03/2015,11:42 PM,154,212,Equipment fault
1226069,SINGLETON,31/03/2015,12:00 AM,180,162,Third party
1226155,BANKSTOWN,31/03/2015,8:31 AM,127,817,Third party
1226149,GOSFORD,31/03/2015,8:55 AM,1844,64,Environmental
1226253,CANADA BAY,31/03/2015,11:43 AM,51,404,Equipment fault
1226263,MARRICKVILLE,31/03/2015,12:01 PM,92,119,Environmental
1226291,KU-RING-GAI,31/03/2015,12:19 PM,1102,75,Equipment fault
